국내주식,글로벌 선진국 DM,글로벌 신흥국 EM,국내 국채(초장기),글로벌 IG 크레딧,사모주식 PE/VC,실물 인프라,사모대출 PD
0.10185548834752235,0.07288285901317519,0.15105770830022736,0.006093509804369374,0.05287160128496563,0.10166306404489825,0.10379757322744178,0.12401182623392766
-0.03162204499083185,0.02588311441825887,0.05473167133084826,0.031403174868226476,0.06395005400630979,-0.03588254473638966,0.04488846622995395,8.676308898500351e-05
0.20199325672119545,0.07572397874330469,0.12006232428116412,0.038063942603528744,0.0597424596524003,0.12677786679635622,0.0894644987204519,0.07730933304703833
0.04158735439547877,0.0355222925936428,0.11151727307245735,0.015436896089052972,-0.005929704991318993,0.1058111401141896,0.050126450316366325,0.10518090735528954
0.03907190525223083,0.010804669660148689,0.014296831876676283,0.023990103212187145,0.030489756198134703,-0.03529195675502851,-0.028081915352501013,-0.03304462672984307
0.025637020131360495,0.0234086349062435,0.07238792893652213,0.011764266761738577,0.02033418061628347,-0.00046075195643190126,0.015971617348199046,0.028224299479479173
0.06098857606942493,0.02186571841804731,-0.004477894075542263,0.02870105004819241,0.01668719766077007,0.0660568984171006,0.033212110280492535,0.0854053682007591
-0.024823511270041454,0.01709140832479459,0.02997233613585093,0.01011639856342033,0.0330278828717339,0.052410688469244945,0.05868292137434369,0.03042750229814689
0.008583064814692246,0.09675907594281222,0.09307069470545554,0.06476769088423014,0.09906841829028362,0.14128566545529478,0.10810374699614972,0.08903400207867704
0.13233656016908316,0.12221776150681266,0.10326369083969344,0.02414886407235448,0.06708183197205753,0.15891361037667434,0.06946433439985282,0.12103482686331504
0.15058299310343928,0.014270790718360522,0.07024166259427211,-0.008236307646971933,0.0005716055908955506,0.04665651369212287,0.05259221898946201,0.09917500810828817
0.09654829380517747,0.060848149145597975,0.0987748131918815,0.02694554840308263,0.03753524073534763,0.1212902727388446,0.033333725190682936,0.13945234144800808
0.07504416102243407,0.122207740676885,0.16654417558787915,-0.001931180639934242,0.06268641568348032,0.13545968763969207,0.15670065050899634,0.26307473427511385
0.04618724227308483,0.03149725143498807,0.05392885177511188,0.02912796206695236,0.03896954369236761,0.08331088235791251,0.0888657643288456,0.11960875158413355
-0.03087834109565804,-0.005957312636870396,0.045726806056069984,0.014135455679940966,0.04402728225169718,-0.02537849600755851,0.009198467671535274,0.00039484664246611234
0.08563592314534983,0.10484200972432939,0.1259717209854107,0.02392710547654649,0.0401935764791665,0.14869633159024076,0.06884799966731614,0.12232430866252123
0.0038857535911900054,-0.020116608310434096,0.005471614677412737,0.03702670252384818,-0.0013949373489731895,-0.031045893637233632,0.019111897510664624,-0.02557894048492189
0.013783582451213278,0.035037141775567944,0.08088538111056712,0.09160783956413304,0.05981752680059998,0.0438274229359555,0.027103616643902498,0.019422739815145244
0.14579581094946886,0.09319861748532163,0.17623770054205268,0.03386573554843251,0.08403078343738368,0.14733303672671988,0.09000295493516344,0.09555721684452223
0.1856796707254622,0.09089185160726393,0.15543865132975937,0.024921032644112315,0.053498081725247386,0.08189348221285643,0.10882246196160011,0.15907796321876133
0.07027743234945356,0.07702204730300996,0.09464056941915064,0.06249179402979095,0.07416736484002279,0.15365693200634956,0.06405216368371222,0.05690369910630576
-0.03413949268034468,0.008490153880563442,0.03229455192393843,0.023465820195839426,0.04931062362980857,-0.010597127534321418,0.05068818759277082,0.06483225977387626
0.17780968507274744,0.06408515082104102,0.16331965547730964,0.05278325103850574,0.05657574420166059,0.12119078301791104,0.08101347172383153,0.09419400080164803
0.07866392108585978,0.02956261974219724,0.07793541244337085,0.02982732606181284,0.08395109801174105,-0.019509287686877,0.0645533398751916,-0.00024913964253106546
0.17428270610125823,0.04683043003970029,0.06007954339618757,0.012956635613995963,-0.011086591563966929,0.06477728497169492,0.042464822328998356,0.05889208643428378
-0.10876808253115317,0.07126490371751691,0.05166326805851948,0.06152030995115672,0.05294649760345744,0.11167897033734704,0.09828637308829039,0.10686133907083167
0.036185449580167214,0.04654330809373282,0.10508374497699571,0.028547860414988406,0.024057872894809092,0.08130726341400707,0.06632654948585259,0.11395112636112266
0.08297268755382177,0.03856616182999823,0.0905149304661417,0.05476026574816066,0.057238490472976244,0.004632572810965643,0.03682208225532921,0.07179716056833481
0.08815794249113985,-0.0036960449916284485,0.025504691134665115,0.049446534901766814,0.05570221304382891,0.025126419092740188,-0.02946297005663634,0.03054624154872159
0.06986153946670182,0.026871755073914545,0.04406149529529005,0.07123814626159505,0.04674529026529267,0.03488470068636888,0.04072039861928532,-0.03781272083024324
